Time (s),Frame Time (ms),Triangle Count
0.0111518,195.5713,5.75559E+07
0.2067231,16.0587,5.84874E+07
0.2227818,2.5721,5.84874E+07
0.2253539,5.204,5.838935E+07
0.2305579,2.6016,5.838935E+07
0.2331595,2.135,5.838935E+07
0.2352945,8.162399,5.838935E+07
0.2434569,12.2828,5.843838E+07
0.2557397,12.2911,5.84874E+07
0.2680308,12.36,5.84874E+07
0.2803908,12.5028,5.84874E+07
0.2928936,11.9945,5.84874E+07
0.3048881,12.112,5.843838E+07
0.3170001,12.1566,5.834033E+07
0.3291567,12.1297,5.838935E+07
0.3412864,12.0009,5.82913E+07
0.3532873,12.3737,5.824228E+07
0.365661,28.9688,5.814423E+07
0.3946298,7.3202,5.814423E+07
0.40195,12.0433,5.819326E+07
0.4139933,11.9497,5.82913E+07
0.425943,2.2815,5.82913E+07
0.4282244,9.786301,5.834033E+07
0.4380108,12.2329,5.834033E+07
0.4502437,12.4457,5.843838E+07
0.4626893,12.2015,5.838935E+07
0.4748908,12.3109,5.84874E+07
0.4872017,11.9128,5.843838E+07
0.4991145,12.0695,5.843838E+07
0.511184,12.1941,5.853642E+07
0.5233781,29.0783,5.843838E+07
0.5524564,7.2351,5.843838E+07
0.5596915,12.1601,5.84874E+07
0.5718517,11.9261,5.858545E+07
0.5837778,2.2572,5.858545E+07
0.586035,10.3283,5.858545E+07
0.5963633,12.2998,5.858545E+07
0.6086631,12.2245,5.858545E+07
0.6208876,12.6769,5.873252E+07
0.6335645,12.0386,5.863447E+07
0.6456031,12.1922,5.858545E+07
0.6577953,11.9421,5.858545E+07
0.6697373,12.2613,5.853642E+07
0.6819986,29.2415,5.84874E+07
0.7112401,7.8806,5.853642E+07
0.7191207,11.5637,5.780106E+07
0.7306845,12.1893,5.785009E+07
0.7428738,2.502,5.785009E+07
0.7453758,10.1156,5.794814E+07
0.7554914,12.0318,5.794814E+07
0.7675232,12.6266,5.794814E+07
0.7801498,12.393,5.794814E+07
0.7925428,12.3762,5.780106E+07
0.804919,11.8909,5.794814E+07
0.8168099,12.8569,5.794814E+07
0.8296668,12.1379,5.804618E+07
0.8418047,42.4697,5.814423E+07
0.8842744,17.5031,5.785009E+07
0.9017774,2.9951,5.775204E+07
0.9047725,2.9771,5.775204E+07
0.9077496,6.6176,5.770302E+07
0.9143672,2.6369,5.770302E+07
0.9170041,10.0714,5.775204E+07
0.9270755,12.0654,5.780106E+07
0.9391409,12.1558,5.770302E+07
0.9512967,12.4058,5.765399E+07
0.9637025,12.322,5.770302E+07
0.9760245,12.5661,5.770302E+07
0.9885906,12.0408,5.775204E+07
1.000631,28.7473,5.765399E+07
1.029379,7.2545,5.760497E+07
1.036633,12.2334,5.770302E+07
1.048867,11.9757,5.789912E+07
1.060842,2.3922,5.789912E+07
1.063234,9.5218,5.785009E+07
1.072756,12.1516,5.789912E+07
1.084908,12.3153,5.789912E+07
1.097223,12.5912,5.789912E+07
1.109814,17.5545,5.785009E+07
1.127369,6.4802,5.775204E+07
1.133849,12.2305,5.770302E+07
1.14608,12.0238,5.770302E+07
1.158103,28.8639,5.780107E+07
1.186967,7.1399,5.770302E+07
1.194107,12.0382,5.775204E+07
1.206146,12.0442,5.755595E+07
1.21819,2.6899,5.755595E+07
1.22088,9.7953,5.7654E+07
1.230675,12.3073,5.770302E+07
1.242982,12.2562,5.770302E+07
1.255238,12.3174,5.770302E+07
1.267556,12.2595,5.731082E+07
1.279815,11.865,5.74579E+07
1.29168,12.0981,5.74579E+07
1.303778,12.0522,5.74579E+07
1.315831,28.7909,5.740887E+07
1.344622,6.9565,5.740887E+07
1.351578,12.1546,5.735985E+07
1.363733,18.5439,5.735985E+07
1.382277,29.846,5.731082E+07
1.412122,2.5987,5.716375E+07
1.414721,2.4588,5.716375E+07
1.41718,2.423,5.716375E+07
1.419603,6.4053,5.721278E+07
1.426008,16.1737,5.721278E+07
1.442182,8.2634,5.72618E+07
1.450445,20.5937,5.735985E+07
1.471039,23.803,5.72618E+07
1.494842,8.789001,5.72618E+07
1.503631,6.9237,5.74579E+07
1.510555,12.5018,5.74579E+07
1.523057,14.9743,5.74579E+07
1.538031,14.5408,5.74579E+07
1.552572,2.5506,5.74579E+07
1.555122,4.4143,5.74579E+07
1.559537,12.7606,5.74579E+07
1.572297,12.7612,5.731083E+07
1.585058,11.4586,5.716376E+07
1.596517,20.1782,5.701668E+07
1.616695,3.5844,5.701668E+07
1.62028,12.1273,5.711473E+07
1.632407,28.6434,5.706571E+07
1.66105,7.2163,5.696766E+07
1.668267,12.5656,5.696766E+07
1.680832,17.4876,5.682058E+07
1.69832,2.5162,5.682058E+07
1.700836,3.7632,5.662449E+07
1.704599,12.4334,5.662449E+07
1.717033,14.618,5.662449E+07
1.731651,9.4777,5.647742E+07
1.741128,13.7965,5.662449E+07
1.754925,10.1767,5.672254E+07
1.765102,13.2087,5.677156E+07
1.77831,11.0929,5.677156E+07
1.789403,37.4208,5.672254E+07
1.826824,3.3996,5.672254E+07
1.830224,15.3579,5.677156E+07
1.845581,3.0868,5.677156E+07
1.848668,3.0165,5.677156E+07
1.851685,17.199,5.677156E+07
1.868884,4.3707,5.677156E+07
1.873254,37.0661,5.672254E+07
1.910321,2.762,5.672254E+07
1.913082,2.8579,5.672254E+07
1.91594,6.2048,5.672254E+07
1.922145,13.7285,5.672254E+07
1.935874,10.2357,5.677156E+07
1.946109,49.0092,5.637937E+07
1.995119,8.1543,5.593815E+07
2.003273,2.5098,5.598718E+07
2.005783,2.5511,5.598718E+07
2.008334,2.8938,5.598718E+07
2.011228,6.3168,5.598718E+07
2.017545,13.1802,5.588913E+07
2.030725,10.605,5.588913E+07
2.04133,14.9176,5.588913E+07
2.056247,9.3516,5.588913E+07
2.065599,19.734,5.588913E+07
2.085333,16.1282,5.588913E+07
2.101461,25.7562,5.593815E+07
2.127217,2.8853,5.593815E+07
2.130103,5.6343,5.598718E+07
2.135737,19.3762,5.598718E+07
2.155113,2.7462,5.598718E+07
2.157859,2.6872,5.598718E+07
2.160547,24.0947,5.593815E+07
2.184641,13.8184,5.579108E+07
2.19846,2.9801,5.579108E+07
2.20144,6.2924,5.579108E+07
2.207732,20.1271,5.579108E+07
2.227859,3.0776,5.58401E+07
2.230937,12.0415,5.574206E+07
2.242978,13.1038,5.58401E+07
2.256082,49.9034,5.593815E+07
2.305985,3.2907,5.593815E+07
2.309276,3.8122,5.588913E+07
2.313088,2.8304,5.579108E+07
2.315919,2.6995,5.579108E+07
2.318619,13.1764,5.579108E+07
2.331795,5.2061,5.579108E+07
2.337001,12.6316,5.569303E+07
2.349633,12.4564,5.569303E+07
2.362089,11.7991,5.564401E+07
2.373888,22.7339,5.534986E+07
2.396622,14.5752,5.539889E+07
2.411197,14.062,5.539889E+07
2.425259,14.7404,5.530084E+07
2.44,2.9756,5.530084E+07
2.442976,12.0532,5.515377E+07
2.455029,2.8251,5.515377E+07
2.457854,11.8378,5.525182E+07
2.469692,8.693999,5.525182E+07
2.478385,25.9429,5.544791E+07
2.504328,13.0724,5.549694E+07
2.517401,3.3385,5.549694E+07
2.520739,4.8096,5.554596E+07
2.525549,20.9085,5.549694E+07
2.546458,3.0085,5.549694E+07
2.549466,11.4499,5.564401E+07
2.560916,20.0721,5.564401E+07
2.580988,20.0796,5.564401E+07
2.601068,23.4403,5.564401E+07
2.624508,8.4545,5.549694E+07
2.632962,2.7805,5.520279E+07
2.635743,2.5486,5.520279E+07
2.638292,4.2051,5.50067E+07
2.642497,20.5609,5.490865E+07
2.663058,3.2236,5.490865E+07
2.666281,11.7579,5.495767E+07
2.678039,19.6722,5.495767E+07
2.697711,3.5751,5.48106E+07
2.701286,12.2872,5.48106E+07
2.713573,20.0999,5.48106E+07
2.733673,37.2139,5.490865E+07
2.770887,18.436,5.490865E+07
2.789323,2.8729,5.495767E+07
2.792196,3.1443,5.495767E+07
2.79534,4.9113,5.50067E+07
2.800251,3.015,5.50067E+07
2.803267,13.0453,5.50067E+07
2.816312,7.6377,5.495767E+07
2.82395,19.5672,5.495767E+07
2.843517,4.0317,5.495767E+07
2.847548,12.3942,5.456548E+07
2.859943,28.4178,5.456548E+07
2.888361,11.2129,5.456548E+07
2.899573,6.5073,5.456548E+07
2.906081,13.9474,5.456548E+07
2.920028,8.8102,5.436938E+07
2.928838,2.4611,5.436938E+07
2.9313,19.1498,5.441841E+07
2.950449,2.9691,5.441841E+07
2.953418,10.8528,5.427134E+07
2.964271,36.8361,5.427134E+07
3.001107,3.5883,5.427134E+07
3.004696,2.9534,5.427134E+07
3.007649,3.014,5.427134E+07
3.010663,11.7176,5.427134E+07
3.022381,12.9064,5.441841E+07
3.035287,9.960999,5.432036E+07
3.045248,27.6886,5.422231E+07
3.072936,6.6942,5.412426E+07
3.079631,25.4558,5.446743E+07
3.105086,15.5248,5.422231E+07
3.120611,3.5031,5.432036E+07
3.124114,2.4389,5.422231E+07
3.126553,2.9348,5.422231E+07
3.129488,7.8825,5.427134E+07
3.13737,18.6153,5.427134E+07
3.155986,62.1963,5.417329E+07
3.218182,74.0764,5.422231E+07
3.292258,37.0738,5.402622E+07
3.329332,37.1597,5.373207E+07
3.366492,28.282,5.329086E+07
3.394774,73.5258,5.343793E+07
3.4683,39.8601,5.333988E+07
3.50816,27.4457,5.324183E+07
3.535605,38.2029,5.319281E+07
3.573808,44.0865,5.324183E+07
3.617895,39.0243,5.280062E+07
3.656919,27.5099,5.280062E+07
3.684429,37.4389,5.284964E+07
3.721868,34.9689,5.260452E+07
3.756837,47.0133,5.25555E+07
3.80385,48.6902,5.245745E+07
3.85254,28.1438,5.226135E+07
3.880684,36.3037,5.191818E+07
3.916988,44.8863,5.177111E+07
3.961874,36.5962,5.177111E+07
3.998471,28.6804,5.167306E+07
4.027151,56.8278,5.182014E+07
4.083979,45.858,5.167306E+07
4.129837,38.6926,5.157502E+07
4.16853,38.0156,5.162404E+07
4.206545,27.5365,5.172209E+07
4.234081,50.0021,5.186916E+07
4.284083,30.2138,5.201623E+07
4.314297,36.6134,5.201623E+07
4.350911,28.4046,5.177111E+07
4.379315,33.8553,5.172209E+07
4.413171,37.7672,5.177111E+07
4.450938,31.843,5.162404E+07
4.482781,36.8901,5.182014E+07
4.519671,28.7745,5.186916E+07
4.548446,32.1845,5.182014E+07
4.58063,55.0362,5.172209E+07
4.635666,36.2282,5.172209E+07
4.671895,27.6355,5.172209E+07
4.69953,34.5607,5.186916E+07
4.734091,37.5348,5.191818E+07
4.771626,36.0606,5.182014E+07
4.807686,28.2069,5.182014E+07
4.835893,40.2257,5.191818E+07
4.876119,26.8729,5.186916E+07
4.902992,47.5797,5.191818E+07
4.950572,29.683,5.206526E+07
4.980255,33.3543,5.21633E+07
5.013609,27.1344,5.201623E+07
5.040743,27.5244,5.196721E+07
5.068268,46.4361,5.196721E+07
5.114704,48.2694,5.191818E+07
5.162973,33.6071,5.191818E+07
5.19658,28.3233,5.177111E+07
5.224904,44.6395,5.177111E+07
5.269543,29.2218,5.186916E+07
5.298765,37.7276,5.186916E+07
5.336493,26.4031,5.118282E+07
5.362896,75.05621,5.137892E+07
5.437952,60.1906,5.137892E+07
5.498143,52.0546,5.157502E+07
5.550197,50.541,5.11338E+07
5.600738,69.9315,5.137892E+07
5.67067,53.6992,5.157502E+07
5.724369,52.9888,5.13299E+07
5.777358,60.1203,5.123185E+07
5.837478,51.6201,5.142794E+07
5.889098,51.0944,5.137892E+07
5.940192,59.3419,5.152599E+07
5.999534,54.1368,5.142794E+07
6.053671,50.3474,5.142794E+07
6.104018,59.4572,5.157502E+07
6.163476,52.4675,5.128087E+07
6.215943,77.7302,5.13299E+07
6.293673,59.9319,5.123185E+07
6.353605,52.9331,5.11338E+07
6.406538,50.6686,5.13299E+07
6.457207,60.3466,5.128087E+07
6.517553,53.7996,5.142794E+07
6.571353,49.8435,5.13299E+07
6.621196,58.9331,5.162404E+07
6.68013,52.3086,5.172209E+07
6.732438,51.4182,5.177111E+07
6.783856,60.5716,5.196721E+07
6.844428,39.7199,5.23594E+07
6.884148,28.1962,5.231038E+07
6.912344,26.3358,5.191818E+07
6.93868,35.8291,5.172209E+07
6.974509,27.768,5.152599E+07
7.002277,26.485,5.142794E+07
7.028762,26.6325,5.118282E+07
7.055395,26.8244,5.13299E+07
7.082219,27.2854,5.098673E+07
7.109505,36.4657,5.098673E+07
7.14597,28.1075,5.074161E+07
7.174078,26.4848,5.074161E+07
7.200563,26.3298,5.079063E+07
7.226893,26.5516,5.054551E+07
7.253445,26.3698,5.059454E+07
7.279814,35.2789,5.064356E+07
7.315093,27.9716,5.074161E+07
7.343065,26.352,5.079063E+07
7.369417,27.5031,5.079063E+07
7.39692,26.9827,5.049649E+07
7.423903,25.9175,5.015332E+07
7.44982,39.3079,5.020234E+07
7.489128,36.726,5.015332E+07
7.525854,26.3067,4.985918E+07
7.552161,26.7072,4.99082E+07
7.578868,26.6984,4.976113E+07
7.605567,35.9317,4.976113E+07
7.641498,29.408,4.941796E+07
7.670906,26.2022,4.946698E+07
7.697108,26.0904,4.961406E+07
7.723199,27.0692,4.961406E+07
7.750268,27.6731,4.961406E+07
7.777941,35.3812,4.976113E+07
7.813323,28.6959,4.941796E+07
7.842019,26.8952,4.941796E+07
7.868914,27.8107,4.956503E+07
7.896724,27.0923,4.931991E+07
7.923817,27.7948,4.927089E+07
7.951612,37.0791,4.931991E+07
7.988691,28.6062,4.927089E+07
8.017297,25.6703,4.927089E+07
8.042967,26.6603,4.917284E+07
8.069627,27.5622,4.897674E+07
8.097189,37.1899,4.897674E+07
