Time (s),Frame Time (ms),Triangle Count,797.5881,3053.02682291667,4231.34830729167
0.1,127.4337,2.007873E+07
0.2,136.7403,2.029618E+07
0.3,141.8696,2.01331E+07
0.4,144.5418,1.995189E+07
0.5,146.2513,2.007874E+07
0.6,148.8634,2.002438E+07
0.7,156.9111,1.993377E+07
0.8,157.1121,2.002438E+07
0.9,159.1677,1.987943E+07
1,159.5056,1.989753E+07
1.1,160.3496,1.973445E+07
1.2,163.903,1.969822E+07
1.3,167.4194,1.962574E+07
1.4,167.4776,1.958949E+07
1.5,170.9842,1.95895E+07
1.6,172.0228,1.951702E+07
1.7,173.3632,1.946267E+07
1.8,178.5896,1.937206E+07
1.9,184.3675,1.931771E+07
2,185.3026,1.922713E+07
2.1,187.747,1.920898E+07
2.2,191.9576,1.915464E+07
2.3,198.2726,1.91365E+07
2.4,198.7131,1.908214E+07
2.5,203.0295,1.908214E+07
2.6,203.4097,1.91184E+07
2.7,204.1474,1.902778E+07
2.8,205.338,1.900967E+07
2.9,209.9403,1.893718E+07
3,210.5021,1.89553E+07
3.1,213.8597,1.886471E+07
3.2,214.4847,1.871974E+07
3.3,215.9335,1.866538E+07
3.4,216.8801,1.866538E+07
3.5,218.7749,1.861102E+07
3.6,221.9583,1.85929E+07
3.7,225.3999,1.848418E+07
3.8,225.9481,1.852042E+07
3.9,226.8605,1.848417E+07
4,230.0999,1.832109E+07
4.1,237.2261,1.828486E+07
4.2,237.4704,1.828485E+07
4.3,237.5567,1.826674E+07
4.4,240.0643,1.835734E+07
4.5,241.5555,1.826674E+07
4.6,251.3987,1.821238E+07
4.7,251.4005,1.839358E+07
4.8,254.2938,1.85929E+07
4.9,254.8647,1.873786E+07
5,255.2632,1.888282E+07
5.1,255.8427,1.890094E+07
5.2,256.1641,1.882846E+07
5.3,256.7828,1.888282E+07
5.4,257.3284,1.871974E+07
5.5,258.6524,1.870161E+07
5.6,259.2734,1.864727E+07
5.7,260.8557,1.87741E+07
5.8,261.2109,1.89553E+07
5.9,261.9854,1.906403E+07
6,262.6653,1.920898E+07
6.1,263.4016,1.929957E+07
6.2,264.5628,1.908213E+07
6.3,264.6486,1.910025E+07
6.4,265.1458,1.906401E+07
6.5,265.9178,1.895529E+07
6.6,267.3353,1.886469E+07
6.7,267.7306,1.890094E+07
6.8,268.0191,1.899153E+07
6.9,268.21,1.910025E+07
7,270.7659,1.899154E+07
7.1,271.0474,1.884657E+07
7.2,271.4608,1.875597E+07
7.3,271.766,1.868349E+07
7.4,272.0623,1.855665E+07
7.5,272.8408,1.855667E+07
7.6,273.8552,1.86835E+07
7.7,274.1129,1.884658E+07
7.8,274.445,1.884659E+07
7.9,274.6797,1.897342E+07
8,275.6678,1.890094E+07
8.1,276.3786,1.911838E+07
8.2,276.9272,1.917274E+07
8.3,277.1701,1.910025E+07
8.4,277.6343,1.908214E+07
8.5,277.7212,1.906401E+07
8.6,278.1567,1.910026E+07
8.7,279.2225,1.899154E+07
8.8,279.2677,1.893718E+07
8.9,281.2422,1.888282E+07
9,281.2648,1.900966E+07
9.1,281.4609,1.895529E+07
9.2,281.7875,1.893718E+07
9.3,283.5162,1.893717E+07
9.4,283.691,1.879223E+07
9.5,284.0974,1.882846E+07
9.6,284.1052,1.886469E+07
9.7,284.1618,1.870162E+07
9.8,285.0113,1.884659E+07
9.9,285.109,1.881034E+07
10,285.4192,1.891906E+07
10.1,287.1212,1.902778E+07
10.2,287.3505,1.891906E+07
10.3,288.7238,1.891905E+07
10.4,288.7768,1.877409E+07
10.5,289.5247,1.879221E+07
10.6,290.1297,1.873786E+07
10.7,291.5622,1.871973E+07
10.8,291.7921,1.862913E+07
10.9,292.2234,1.855665E+07
11,292.299,1.853854E+07
11.1,292.6961,1.857477E+07
11.2,292.877,1.850229E+07
11.3,293.4101,1.842981E+07
11.4,293.4173,1.833923E+07
11.5,293.5721,1.841169E+07
11.6,293.5895,1.824861E+07
11.7,293.9729,1.833922E+07
11.8,294.4288,1.853854E+07
