Time (s),Frame Time (ms),Triangle Count
0.0028249,42.4109,1385030
0.0452358,3.0899,1383330
0.0483257,1.8865,1383330
0.0502122,1.8844,1383330
0.0520966,2.1557,1383330
0.0542523,3.6455,1379850
0.05789779,1.9139,1379850
0.0598117,1.8582,1379850
0.0616699,1.8459,1379850
0.0635158,1.7684,1379850
0.0652842,1.8641,1379850
0.0671483,1.8449,1379850
0.0689932,1.7755,1383330
0.0707687,1.85,1383330
0.0726187,1.8659,1383330
0.0744846,2.0175,1383330
0.0765021,1.7478,1383330
0.0782499,1.7909,1383330
0.08004081,1.9846,1383330
0.08202541,1.9211,1383330
0.08394651,1.7499,1383330
0.08569641,1.7245,1383330
0.08742091,1.8087,1386810
0.08922961,1.8142,1386810
0.09104382,1.9406,1386810
0.09298442,9.145,1386810
0.1021294,2.1523,1390290
0.1042817,1.8033,1390290
0.106085,1.7527,1390290
0.1078377,1.8186,1390290
0.1096563,1.9737,1390290
0.11163,2.0392,1390290
0.1136692,2.372,1393770
0.1160412,1.8733,1390290
0.1179145,1.7844,1390290
0.1196989,1.8731,1390290
0.121572,1.9116,1390290
0.1234836,1.8953,1393770
0.1253789,1.8529,1393770
0.1272318,1.8111,1392030
0.1290429,1.8207,1392030
0.1308636,1.7757,1392030
0.1326393,1.7732,1395510
0.1344125,1.9446,1395510
0.1363571,1.9303,1395510
0.1382874,1.8039,1395510
0.1400913,1.7867,1398990
0.141878,1.9971,1398990
0.1438751,2.4442,1398990
0.1463193,1.9446,1402470
0.1482639,1.8414,1402470
0.1501053,1.9569,1402470
0.1520622,1.9778,1402470
0.15404,2.1417,1402470
0.1561817,1.8497,1402470
0.1580314,1.8644,1402470
0.1598958,1.8487,1402470
0.1617445,1.8218,1402470
0.1635663,1.824,1402470
0.1653903,1.8068,1402470
0.1671971,1.7828,1402470
0.1689799,1.7714,1402470
0.1707513,1.8377,1402470
0.172589,1.8004,1402470
0.1743894,2.1519,1402470
0.1765413,2.0736,1402470
0.1786149,1.9752,1402470
0.1805901,1.9923,1402470
0.1825824,1.7819,1404210
0.1843643,1.9375,1404210
0.1863018,1.8357,1404210
0.1881375,1.7818,1404210
0.1899193,1.9002,1404210
0.1918195,1.9361,1404210
0.1937556,2.0107,1404210
0.1957663,1.8233,1404210
0.1975896,1.9715,1404210
0.1995611,2.0362,1404210
