Time (s),Frame Time (ms),Triangle Count
0.0018394,2.8745,1724
0.0047139,1.3761,1764
0.00609,0.9724,1764
0.0070624,0.9383,1764
0.0080007,1.0043,1764
0.009005,0.9476,1764
0.0099526,0.9218,1764
0.0108744,0.9288999,1764
0.0118033,0.9258,1764
0.0127291,1.026,1764
0.0137551,0.9267,1764
0.0146818,0.9411,1764
0.0156229,0.9626,1764
0.0165855,1.0993,1764
0.0176848,0.9564,1764
0.0186412,0.927,1764
0.0195682,0.9205,1764
0.0204887,0.9308,1764
0.0214195,0.9417,1764
0.0223612,0.9685,1764
0.0233297,0.9339,1764
0.0242636,0.9264,1764
0.02519,0.9613,1764
0.0261513,0.9302,1764
0.0270815,0.9284,1764
0.0280099,0.9217,1764
0.0289316,0.9946,1764
0.0299262,0.9354,1764
0.0308616,0.9325,1764
0.0317941,0.9276,1764
0.0327217,0.9659,1764
0.0336876,0.9349,1764
0.0346225,0.9164,1764
0.0355389,0.9266,1764
0.0364655,1.1391,1764
0.0376046,0.9476,1764
0.03855219,0.9308,1764
0.039483,0.9169,1764
0.04039989,0.9262,1764
0.04132609,0.9708,1764
0.04229689,0.9929,1764
0.0432898,1.027,1764
0.04431679,0.9703,1764
0.0452871,0.9246,1764
0.04621169,0.9202,1764
0.04713189,0.9706,1764
0.04810249,0.948,1764
0.04905049,0.9264,1764
0.04997689,0.9869,1764
0.05096379,0.9348,1764
0.05189859,0.9283,1764
0.05282689,0.9204,1764
0.05374729,0.924,1764
0.05467129,0.9222,1764
0.05559349,0.9744,1764
0.05656789,1.1213,1764
0.05768919,0.9632,1764
0.05865239,0.926,1764
0.05957839,0.9264,1764
0.06050479,0.9239,1764
0.0614287,0.9184,1764
0.0623471,0.9188,1764
0.0632659,1.3629,1764
0.06462879,2.1922,1764
0.06682099,0.9861,1764
0.06780709,0.9624,1764
0.06876949,0.9304,1764
0.06969989,0.9223,1764
0.07062219,1.0214,1764
0.07164359,0.9767,1764
0.07262029,0.9207,1764
0.07354099,0.9283,1764
0.07446928,0.9445,1764
0.07541379,0.9225,1764
0.07633629,1.0796,1764
0.07741588,0.9616,1764
0.07837749,0.9497,1764
0.07932719,0.9678,1764
0.08029499,0.9208,1764
