Time (s),Frame Time (ms),Triangle Count
0.0028334,3.4707,1728
0.0063041,3.1647,1728
0.0094688,38.3121,1446914
0.0477809,2.5307,1444370
0.0503116,2.4629,1444370
0.0527745,2.5044,1444370
0.0552789,2.3648,1437790
0.0576437,2.4071,1437790
0.0600508,2.5296,1437790
0.06258041,2.6102,1439598
0.06519061,4.2005,1439598
0.06939111,2.196,1439598
0.07158711,2.3562,1439598
0.07394331,2.7626,1435566
0.07670591,2.1857,1435566
0.07889161,2.416,1435566
0.08130761,2.4422,1435566
0.08374982,2.4144,1435566
0.08616421,2.4022,1435566
0.08856642,2.0242,1435566
0.09059062,2.164,1437948
0.09275462,2.1979,1437948
0.09495252,1.9653,1436108
0.09691782,2.0669,1436108
0.09898472,2.4263,1438054
0.101411,2.2227,1438054
0.1036337,2.2363,1438054
0.10587,2.4494,1438054
0.1083194,2.3988,1438054
0.1107182,2.2366,1438054
0.1129548,2.2282,1438054
0.115183,2.0271,1438054
0.1172101,1.9534,1438054
0.1191635,2.2156,1438054
0.1213791,2.5343,1438054
0.1239134,2.3698,1438054
0.1262832,2.4136,1438054
0.1286968,2.3599,1438054
0.1310567,2.6088,1438054
0.1336655,2.4779,1438054
0.1361434,2.1247,1438054
0.1382681,1.9968,1438054
0.1402649,10.2311,1438054
0.150496,2.6126,1438054
0.1531086,2.1794,1438054
0.155288,2.0893,1438054
0.1573773,2.2308,1438054
0.1596081,1.9605,1438054
0.1615686,2.3888,1438054
0.1639574,2.4895,1438054
0.166447,2.0834,1438054
0.1685304,2.4551,1438054
0.1709855,2.7399,1438054
0.1737254,2.32,1436522
0.1760454,2.3441,1436522
0.1783895,2.0233,1436522
0.1804128,2.0012,1436522
0.182414,2.3302,1436522
0.1847442,2.5417,1436522
0.1872859,2.2621,1432946
0.189548,3.0987,1432946
0.1926467,2.5467,1432946
0.1951934,2.5875,1436504
0.1977809,2.3525,1436504
0.2001334,2.0002,1436504
0.2021336,1.9828,1436504
0.2041164,2.675,1436504
0.2067914,2.0323,1436504
0.2088237,2.063,1436504
0.2108867,2.4921,1436504
0.2133788,2.3957,1436504
0.2157745,2.461,1436504
0.2182355,2.3283,1434378
0.2205638,2.3675,1434378
0.2229313,2.3041,1434378
0.2252354,2.0892,1434378
0.2273246,1.9541,1434378
0.2292787,2.1709,1431014
0.2314496,2.6625,1431014
0.2341121,2.22,1431014
0.2363321,2.3678,1431014
0.2386999,2.6004,1431014
0.2413003,2.4717,1431014
0.243772,2.2066,1433384
0.2459786,1.9619,1433384
0.2479405,3.6185,1433386
0.251559,2.3943,1433386
0.2539532,2.1674,1433386
0.2561207,2.341,1433386
0.2584617,2.3825,1431478
0.2608441,2.3336,1431478
0.2631778,4.7159,1431478
0.2678936,2.4943,1431478
0.2703879,2.8019,1431478
0.2731898,2.4274,1431478
0.2756172,2.1594,1431478
0.2777766,1.9967,1431478
0.2797733,2.3482,1431478
0.2821215,2.1189,1431478
0.2842404,2.3683,1431478
0.2866087,2.3,1431478
0.2889087,2.1954,1431478
0.2911041,12.4764,1431478
0.3035805,4.7873,1428326
0.3083678,2.417,1428326
0.3107848,2.4845,1428326
0.3132693,2.4048,1428326
0.3156741,2.2401,1428326
0.3179142,2.0179,1428326
0.3199321,2.0051,1428326
0.3219372,2.3443,1428326
0.3242815,2.4895,1426752
0.326771,2.1049,1426752
0.3288759,2.3558,1426752
0.3312317,2.3848,1426752
0.3336166,2.2205,1426752
0.3358371,2.5777,1426752
0.3384148,2.2277,1426752
0.3406425,1.7704,1426752
0.3424129,1.8463,1426752
0.3442592,2.1003,1426752
0.3463595,2.1432,1426752
0.3485027,2.0952,1426752
0.3505979,2.4576,1426752
0.3530554,2.0793,1426752
0.3551348,1.9378,1426752
0.3570726,2.1264,1428630
0.359199,7.2146,1428630
0.3664136,6.3201,1430524
0.3727337,7.9448,1430524
0.3806784,2.4689,1427232
0.3831474,2.5171,1427232
0.3856645,2.0376,1427232
0.3877021,2.3882,1427232
0.3900903,2.7706,1427232
0.3928609,2.3432,1427232
0.3952041,2.559,1427232
0.3977631,2.4392,1427232
0.4002023,2.3633,1427232
0.4025656,2.609,1427232
0.4051746,2.6168,1427232
0.4077914,2.3643,1427232
0.4101557,2.1958,1425028
0.4123515,2.2617,1427892
0.4146132,2.3073,1427892
0.4169205,2.2134,1427892
0.4191339,2.0818,1427892
0.4212157,2.1726,1427892
0.4233883,2.3927,1427892
0.425781,2.8199,1429808
0.4286009,2.6668,1429808
0.4312677,2.4744,1428514
0.4337421,2.0707,1428514
0.4358128,2.3036,1428514
0.4381164,2.2773,1428514
0.4403937,2.9682,1428514
0.4433619,11.8159,1428514
0.4551778,2.9564,1430450
0.4581342,2.4417,1430450
0.4605759,2.4941,1430450
0.46307,2.526,1430450
0.465596,2.3792,1432274
0.4679752,2.4137,1434378
0.4703889,2.6915,1434378
0.4730804,2.71,1434378
0.4757904,2.1735,1434378
0.4779639,2.1851,1437450
0.480149,1.9904,1437450
0.4821394,2.1587,1436480
0.4842981,2.5873,1436480
0.4868854,2.5473,1435612
0.4894327,3.0112,1437444
0.4924439,3.3001,1437444
0.495744,4.1779,1437444
0.4999219,4.4169,1437444
0.5043388,2.4843,1438456
0.5068231,2.6952,1438456
0.5095183,3.7722,1438456
0.5132905,3.283,1440992
0.5165735,3.2528,1440992
0.5198264,3.348,1440992
0.5231743,4.0593,1440992
0.5272337,3.2976,1436840
0.5305313,3.6801,1436840
0.5342114,3.2787,1436840
0.5374901,3.036,1435932
0.5405261,3.1249,1435932
0.543651,4.1249,1435932
0.5477759,3.3308,1435932
0.5511067,4.3654,1435932
0.5554721,3.2126,1435932
0.5586846,3.245,1435932
0.5619296,2.7985,1435932
0.5647281,3.1988,1435932
0.5679269,3.0493,1437150
0.5709763,3.9072,1437150
0.5748835,2.5355,1437150
0.577419,2.3748,1437150
