Time (s),Frame Time (ms),Triangle Count
0.0021891,3.1512,1726
0.0053403,2.976,1726
0.0083163,30.028,1071852
0.0383443,2.1624,1075222
0.0405067,1.5959,1075222
0.0421026,1.8651,1075222
0.0439677,1.6738,1075222
0.0456415,1.6271,1075222
0.0472686,2.1194,1075222
0.049388,2.1522,1075222
0.0515402,1.8982,1075222
0.0534384,2.2204,1075222
0.0556588,2.2584,1075222
0.0579172,1.8587,1075222
0.0597759,1.6765,1075222
0.0614524,1.6668,1075222
0.0631192,1.8853,1077030
0.06500451,1.6563,1077030
0.06666081,1.5576,1077030
0.06821841,2.1192,1077030
0.07033761,3.5241,1077030
0.07386171,2.4062,1077030
0.07626791,1.8687,1077030
0.07813662,1.9147,1077030
0.08005132,1.8214,1077030
0.08187272,1.6494,1077030
0.08352212,2.433,1077030
0.08595512,1.7375,1077030
0.08769262,1.6519,1077030
0.08934452,1.8486,1079412
0.09119312,1.9238,1079412
0.09311692,2.1601,1079412
0.09527702,1.9902,1079518
0.09726722,1.914,1079518
0.09918122,1.7343,1079518
0.1009155,1.7883,1079518
0.1027038,1.9754,1079518
0.1046792,1.9443,1079518
0.1066235,1.619,1079518
0.1082425,1.515,1079518
0.1097575,1.9146,1079518
0.1116721,1.7861,1079518
0.1134582,1.9831,1079518
0.1154413,1.8315,1079518
0.1172728,1.8377,1079518
0.1191105,1.8318,1079518
0.1209423,1.8727,1079518
0.122815,9.2704,1079518
0.1320854,1.8607,1079518
0.1339461,1.8334,1079518
0.1357795,1.7188,1079518
0.1374983,1.9532,1079518
0.1394515,2.0915,1079518
0.141543,2.0806,1079518
0.1436236,1.8262,1079518
0.1454498,1.8935,1079518
0.1473433,1.8069,1079518
0.1491502,1.7413,1079518
0.1508915,1.6359,1079518
0.1525274,1.6939,1079518
0.1542213,1.7584,1079518
0.1559797,1.6806,1079518
0.1576603,1.6014,1079518
0.1592617,2.0672,1079518
0.1613289,1.9869,1079518
0.1633158,1.9454,1079518
0.1652612,2.2915,1079518
0.1675527,2.1005,1079518
0.1696532,1.842,1079518
0.1714952,2.1476,1079518
0.1736428,2.2319,1077986
0.1758747,1.6047,1077986
0.1774794,1.6901,1077986
0.1791695,1.6065,1077986
0.180776,1.6811,1077986
0.1824571,1.7953,1077986
0.1842524,2.0851,1077986
0.1863375,2.2301,1074410
0.1885676,1.9905,1074410
0.1905581,1.9267,1074410
0.1924848,1.8074,1074410
0.1942922,2.1687,1074410
0.1964609,1.6586,1074410
0.1981196,1.5997,1074410
0.1997193,1.5666,1074410
0.2012859,1.763,1074410
0.2030489,1.6691,1074410
0.2047179,1.7801,1074410
0.206498,2.0503,1074416
0.2085483,1.9381,1074416
0.2104864,1.7937,1074416
0.2122801,1.7864,1074416
0.2140665,2.1478,1074416
0.2162143,1.876,1074416
0.2180903,1.692,1072290
0.2197823,1.5923,1072290
0.2213746,1.661,1072290
0.2230356,1.6841,1072290
0.2247197,1.6075,1072290
0.2263272,1.5482,1072290
0.2278754,1.8504,1068926
0.2297258,2.0135,1068926
0.2317393,1.8308,1068926
0.2335701,2.1236,1068926
0.2356937,2.0007,1068926
0.2376944,1.7758,1068926
0.2394702,1.8044,1068926
0.2412746,1.6176,1068926
0.2428922,1.6563,1068926
0.2445485,1.5759,1068926
0.2461244,1.7236,1068926
0.247848,1.545,1068926
0.249393,1.647,1068926
0.25104,1.768,1068926
0.252808,2.0096,1068926
0.2548176,1.7945,1068926
0.2566121,1.8645,1068926
0.2584766,1.8132,1068926
0.2602898,1.7151,1068926
0.2620049,1.7526,1068926
0.2637575,1.7803,1068926
0.2655378,1.6629,1068926
0.2672007,1.5821,1068926
0.2687828,1.5304,1068926
0.2703132,1.6996,1068926
0.2720128,1.6874,1068926
0.2737002,10.8829,1068926
0.2845831,1.971,1068926
0.2865541,1.7612,1068926
0.2883153,1.624,1068926
0.2899393,1.6567,1068926
0.291596,1.6516,1068926
0.2932476,1.8188,1068926
0.2950664,1.5606,1068926
0.296627,1.9601,1068926
0.2985871,2.1142,1068926
0.3007013,1.9067,1065774
0.302608,1.8089,1065774
0.3044169,1.9725,1065774
0.3063894,1.8732,1065774
0.3082626,1.7754,1065774
0.310038,1.6683,1065774
0.3117063,1.5942,1065774
0.3133005,1.7749,1065774
0.3150754,1.5757,1065774
0.3166511,1.5606,1065774
0.3182117,1.5567,1065774
0.3197684,1.8658,1065774
0.3216342,1.666,1065774
0.3233002,1.9019,1062702
0.3252021,1.8059,1064200
0.327008,1.8794,1064200
0.3288874,1.7499,1064200
0.3306373,1.7837,1064200
0.332421,1.7978,1064200
0.3342188,1.8067,1064200
0.3360255,1.5761,1064200
0.3376016,1.5343,1064200
0.3391359,1.6479,1064200
0.3407838,1.5741,1064200
0.3423579,1.7104,1064200
0.3440683,1.5705,1064200
0.3456388,1.5907,1064200
0.3472295,1.5619,1064200
0.3487914,1.6441,1064200
0.3504355,1.5879,1064200
0.3520234,1.6301,1064200
0.3536535,1.8158,1064200
0.3554693,1.5552,1064200
0.3570245,1.5408,1066078
0.3585653,1.5565,1066078
0.3601218,1.6977,1066078
0.3618195,1.6858,1066078
0.3635053,1.6028,1066078
0.3651081,1.7707,1067972
0.3668788,1.7997,1067972
0.3686785,1.8869,1067972
0.3705654,1.686,1067972
0.3722514,1.7675,1067972
0.3740189,2.0227,1067972
0.3760416,1.8936,1067972
0.3779352,2.0652,1067972
0.3800004,1.6464,1067972
0.3816468,1.7591,1067972
0.3834059,1.9374,1067972
0.3853433,1.631,1067972
0.3869743,1.6997,1067972
0.388674,1.9326,1067972
0.3906066,2.0023,1067972
0.3926089,1.881,1067972
0.3944899,4.0197,1067972
0.3985096,2.0119,1067972
0.4005215,1.957,1067972
0.4024785,1.8368,1067972
0.4043153,3.2471,1065590
0.4075624,1.8036,1065590
0.409366,1.7116,1063386
0.4110776,2.108,1066250
0.4131856,2.6139,1066250
0.4157995,4.8248,1066250
0.4206243,4.6039,1066250
0.4252282,9.7067,1066250
0.4349349,2.2762,1066872
0.4372111,2.0101,1066872
0.4392212,1.8489,1066872
0.4410701,1.8771,1066872
0.4429472,2.193,1066872
0.4451402,1.8574,1066872
0.4469976,2.0533,1068810
0.4490509,1.8508,1068810
0.4509017,1.7955,1068810
0.4526972,1.6698,1068810
0.454367,1.8735,1068810
0.4562405,1.5436,1068810
0.4577841,1.9798,1068810
0.4597639,2.3223,1068810
0.4620862,2.0945,1068810
0.4641807,2.0042,1070634
0.4661849,1.978,1070634
0.468163,2.1862,1072738
0.4703492,1.7703,1072738
0.4721195,1.7595,1072738
0.4738789,1.8289,1072738
0.4757079,1.4857,1072738
0.4771936,1.5238,1072738
0.4787174,1.7715,1072738
0.4804889,1.5659,1072738
0.4820548,2.231,1071768
0.4842858,1.9384,1071768
0.4862242,1.7643,1072924
0.4879885,1.9048,1072924
0.4898933,1.8532,1074756
0.4917465,1.999,1074756
0.4937454,2.0868,1074756
0.4958322,2.0967,1074756
0.4979289,1.7038,1074756
0.4996327,1.7427,1074756
