Time (s),Frame Time (ms),Triangle Count,91.51295,346.563020833333,548.176717122396
0.1,43.38929,1923064
0.2,43.87263,1911215
0.3,43.93882,1907425
0.4,44.02931,1912891
0.5,44.46221,1920388
0.6,44.53611,1919726
0.7,44.64784,1910193
0.8,44.69982,1886588
0.9,44.91523,1895274
1,45.15516,1905107
1.1,45.49082,1887087
1.2,45.52355,1871213
1.3,45.71499,1852793
1.4,45.76196,1851567
1.5,45.77794,1842609
1.6,45.95684,1838943
1.7,45.97602,1830748
1.8,46.19418,1832269
1.9,46.35079,1826250
2,46.37874,1811403
2.1,46.4674,1804795
2.2,46.4686,1815166
2.3,46.48372,1815332
2.4,46.52709,1813928
2.5,46.6591,1811213
2.6,46.67596,1810925
2.7,46.73306,1817594
2.8,46.82742,1821995
2.9,46.84746,1810683
3,46.95559,1803694
3.1,47.11314,1805839
3.2,47.12937,1792887
3.3,47.25462,1786345
3.4,47.28289,1776943
3.5,47.31011,1761786
3.6,47.43317,1810148
3.7,47.47699,1823055
3.8,47.47887,1800823
3.9,47.52913,1795399
4,47.63924,1791170
4.1,47.65709,1787336
4.2,47.69865,1776464
4.3,47.72856,1772991
4.4,47.80405,1766056
4.5,47.81025,1755944
4.6,47.86029,1730696
4.7,47.88799,1732146
4.8,47.98809,1735650
4.9,47.98908,1728337
5,48.09556,1722304
5.1,48.1423,1722809
5.2,48.16599,1709755
5.3,48.20895,1704280
5.4,48.3024,1710448
5.5,48.34426,1710317
5.6,48.38101,1747649
5.7,48.4681,1772526
5.8,48.53237,1765678
5.9,48.55697,1757368
6,48.60664,1744200
6.1,48.62802,1740516
6.2,48.63591,1745096
6.3,48.64849,1743646
6.4,48.67558,1742646
6.5,48.70243,1736308
6.6,48.70541,1752854
6.7,48.74884,1739132
6.8,48.75122,1742724
6.9,48.79948,1733228
7,48.8194,1720818
7.1,48.82783,1716508
7.2,48.8732,1713859
7.3,48.92052,1726280
7.4,48.9343,1783525
7.5,48.9436,1842330
7.6,48.95004,1839140
7.7,48.99603,1832988
7.8,49.11573,1823174
7.9,49.143,1814624
8,49.20045,1816716
8.1,49.22473,1832810
8.2,49.24981,1832166
8.3,49.28222,1827424
8.4,49.2972,1831311
8.5,49.34297,1827528
8.6,49.48288,1824308
8.7,49.57066,1819874
8.8,49.57191,1829338
8.9,49.58901,1825210
9,49.59414,1819460
9.1,49.62347,1807590
9.2,49.62576,1790350
9.3,49.80545,1793887
9.4,49.88723,1781070
9.5,49.92546,1771892
9.6,49.97988,1785349
9.7,50.09459,1811330
9.8,50.11187,1811890
9.9,50.16725,1810512
10,50.19405,1811216
10.1,50.27852,1808248
10.2,50.30236,1792356
10.3,50.41746,1788836
10.4,50.43102,1794938
10.5,50.43772,1802916
10.6,50.45036,1792084
10.7,50.51669,1778364
10.8,50.5319,1770436
10.9,50.5393,1767508
11,50.55364,1750602
11.1,50.55766,1765178
11.2,50.57668,1753847
11.3,50.58651,1756642
11.4,50.74336,1834812
11.5,50.74508,1894906
11.6,50.81279,1893234
11.7,50.81828,1876404
11.8,50.82887,1866600
11.9,50.83588,1857910
12,50.8413,1861660
12.1,50.85757,1854626
12.2,50.8904,1844504
12.3,50.89626,1837042
12.4,50.92615,1839264
12.5,50.92682,1833652
12.6,50.9667,1840816
12.7,51.05976,1830805
12.8,51.13918,1832892
12.9,51.20984,1845478
13,51.22914,1843070
13.1,51.24413,1844138
13.2,51.2664,1838621
13.3,51.32022,1829771
13.4,51.40264,1904207
13.5,51.40284,1979852
13.6,51.42887,1974940
13.7,51.52294,1965888
13.8,51.53678,1965497
13.9,51.56678,1961260
14,51.57744,1947139
14.1,51.62605,1938922
14.2,51.67736,1924534
14.3,51.67748,1944491
14.4,51.73546,1946202
14.5,51.89179,1942538
14.6,51.9267,1928437
14.7,52.00088,1934766
14.8,52.02641,1950842
14.9,52.09568,1930338
15,52.17441,1921344
15.1,52.18024,1925113
15.2,52.1889,1908718
15.3,52.19034,1889356
15.4,52.26218,1886832
15.5,52.2828,1884959
15.6,52.39072,1898305
15.7,52.42231,1885642
15.8,52.42817,1883696
15.9,52.46104,1884084
16,52.5048,1894686
16.1,52.55856,1872348
16.2,52.57067,1866984
16.3,52.57479,1866405
16.4,52.57859,1905383
16.5,52.71651,1960512
16.6,52.76337,1949448
16.7,52.82181,1946522
16.8,52.86099,1945336
16.9,52.89156,1951725
17,53.02639,1927092
17.1,53.02831,1915792
17.2,53.03536,1917142
17.3,53.09025,1912422
17.4,53.10986,1917405
17.5,53.11565,1931816
17.6,53.13686,1920502
17.7,53.14373,1902490
17.8,53.26806,1898113
17.9,53.30508,1891106
18,53.31778,1875246
18.1,53.57582,1868252
18.2,53.78006,1861304
18.3,53.80095,1862954
18.4,53.81824,1857474
18.5,53.84094,1863200
18.6,53.8463,1889769
18.7,53.88642,1929296
18.8,53.94428,1932414
18.9,53.94786,1925270
19,53.98803,1925992
19.1,53.98996,1914560
19.2,54.02473,1914841
19.3,54.04711,1920300
19.4,54.32693,1913956
