Time (s),Frame Time (ms),Triangle Count
0.0027624,3.6933,1728
0.0064557,5.3157,1728
0.0117714,48.4689,1929774
0.0602403,13.617,1922798
0.0738573,2.7796,1922798
0.0766369,2.2873,1920574
0.0789242,2.6647,1920574
0.0815889,2.7471,1920574
0.08433601,2.8987,1920574
0.08723471,2.7559,1920574
0.08999061,2.4433,1922956
0.09243391,2.9484,1922956
0.09538231,2.548,1923062
0.09793031,2.3035,1923062
0.1002338,2.2513,1923062
0.1024851,2.261,1923062
0.1047461,2.4891,1923062
0.1072352,3.2499,1923062
0.1104851,2.5885,1923062
0.1130736,2.8029,1923062
0.1158765,2.675,1923062
0.1185515,2.5017,1923062
0.1210532,2.4926,1923062
0.1235458,2.2668,1919266
0.1258126,3.173,1919266
0.1289856,2.7591,1919266
0.1317447,2.4273,1919266
0.134172,2.6129,1919266
0.1367849,2.477,1919266
0.1392619,2.8007,1919266
0.1420626,2.4182,1919266
0.1444808,4.3215,1919266
0.1488023,3.2684,1919266
0.1520707,2.9877,1919266
0.1550584,3.0569,1919266
0.1581153,2.7457,1919266
0.160861,2.9253,1919266
0.1637863,2.8013,1921010
0.1665876,3.0636,1921010
0.1696512,4.866,1916946
0.1745172,2.5603,1911318
0.1770775,2.7684,1908850
0.1798459,2.3275,1908850
0.1821734,2.4879,1908850
0.1846613,2.8476,1908850
0.1875089,2.8723,1905274
0.1903812,2.8835,1907654
0.1932647,2.9144,1907654
0.1961791,2.8524,1911212
0.1990315,2.4875,1911212
0.201519,2.6063,1911212
0.2041253,2.9642,1911212
0.2070895,2.894,1911212
0.2099835,3.4066,1911212
0.2133901,12.8242,1911212
0.2262143,5.8146,1909086
0.2320289,2.686,1905722
0.2347149,2.6851,1905722
0.2374,2.964,1905722
0.240364,2.6381,1905722
0.2430021,2.6028,1908092
0.2456049,2.7101,1908092
0.248315,2.1799,1908092
0.2504949,2.6745,1908092
0.2531694,2.9234,1908092
0.2560928,2.3901,1908092
0.2584829,2.3074,1906184
0.2607903,2.5843,1906184
0.2633746,2.6397,1906186
0.2660143,2.713,1906186
0.2687273,2.2816,1906186
0.2710089,2.7135,1906186
0.2737224,2.8114,1910574
0.2765338,2.3131,1910574
0.2788469,2.5379,1910574
0.2813848,2.6534,1910574
0.2840382,2.716,1910574
0.2867542,3.3826,1910574
0.2901368,2.5751,1910574
0.2927119,2.4572,1910574
0.2951691,2.2681,1910574
0.2974372,2.4965,1910574
0.2999337,2.4236,1907422
0.3023573,2.8905,1907422
0.3052478,2.5097,1907422
0.3077576,2.6717,1907422
0.3104292,2.4732,1907422
0.3129025,2.7884,1907422
0.3156908,2.6581,1907422
0.3183489,2.3668,1907422
0.3207158,2.6151,1907422
0.3233308,2.486,1904350
0.3258168,2.3885,1905848
0.3282053,2.1415,1905848
0.3303469,2.6937,1905848
0.3330406,2.2256,1905848
0.3352662,2.3135,1905848
0.3375797,2.8061,1905848
0.3403858,2.2448,1905848
0.3426306,2.4561,1905848
0.3450867,2.9876,1905848
0.3480743,3.4458,1905848
0.3515201,2.8192,1905848
0.3543393,2.6519,1908536
0.3569912,2.6806,1907766
0.3596718,2.7084,1907766
0.3623802,2.7565,1907766
0.3651367,10.4913,1913428
0.375628,2.9174,1913428
0.3785454,2.6801,1913428
0.3812255,2.3163,1910136
0.3835418,2.8592,1912888
0.386401,3.0955,1912888
0.3894965,2.4643,1912888
0.3919608,2.8387,1912888
0.3947995,2.5688,1912888
0.3973683,3.0946,1912888
0.4004629,2.498,1912888
0.4029609,2.1543,1912888
0.4051152,2.5248,1912888
0.40764,2.4533,1912888
0.4100933,2.5615,1912888
0.4126548,3.0057,1913548
0.4156605,2.6946,1913548
0.4183551,2.909,1913548
0.4212641,2.7126,1913548
0.4239767,2.915,1913548
0.4268917,3.255,1915464
0.4301468,2.5582,1915464
0.432705,2.515,1914170
0.4352199,2.2457,1914170
0.4374656,2.0553,1914170
0.4395209,2.6516,1914170
0.4421725,2.4964,1914170
0.4446689,2.2964,1916108
0.4469653,2.9723,1916108
0.4499376,2.7649,1916108
0.4527025,2.6742,1916108
0.4553767,2.9724,1916108
0.4583491,2.5303,1916108
0.4608794,3.0349,1916108
0.4639143,2.8124,1917932
0.4667267,2.9496,1917932
0.4696763,2.7746,1920036
0.4724509,3.0473,1920036
0.4754982,2.4709,1920036
0.4779691,2.3593,1923108
0.4803284,2.4768,1923108
0.4828052,2.8311,1922138
0.4856363,3.0508,1921270
0.4886871,2.5499,1923102
0.491237,2.3045,1923102
0.4935415,2.9319,1923102
0.4964734,2.8176,1923102
0.499291,2.5284,1920386
0.5018194,2.3128,1920386
0.5041322,2.8432,1915158
0.5069754,2.7067,1915158
0.5096821,2.879,1915158
0.5125611,2.7623,1917694
0.5153234,10.3677,1917694
0.5256911,2.4175,1917694
0.5281086,2.5572,1910810
0.5306658,2.7724,1910810
0.5334382,2.52,1910810
0.5359582,2.5431,1909902
0.5385013,2.4952,1909902
0.5409966,2.2372,1909902
0.5432338,2.9626,1909902
0.5461963,2.8524,1909902
0.5490487,2.3552,1909902
0.5514039,2.5448,1918318
0.5539488,2.3736,1918318
0.5563223,2.1299,1918318
0.5584522,2.7809,1918318
0.5612332,2.882,1918318
0.5641152,2.6345,1918318
0.5667497,2.4929,1919536
0.5692426,2.5741,1919536
0.5718167,2.9146,1919536
0.5747313,2.7029,1919536
0.5774342,3.289,1925636
0.5807232,2.869,1925636
0.5835922,3.2787,1925636
