Time (s),Frame Time (ms),Triangle Count
0.0020432,2.8105,1724
0.0048537,1.7464,1764
0.006600101,1.0687,1764
0.007668801,1.0319,1764
0.0087007,1.0439,1764
0.0097446,0.9951,1764
0.0107397,0.9488,1764
0.0116885,0.9363,1764
0.0126248,0.9114,1764
0.0135362,1.0218,1764
0.014558,1.2669,1764
0.0158249,0.9954,1764
0.0168203,0.9492,1764
0.0177695,0.9197,1764
0.0186892,1.0986,1764
0.0197878,0.9799,1764
0.0207677,0.9246,1764
0.0216923,0.973,1764
0.0226653,0.9324,1764
0.0235977,0.9174,1764
0.0245151,0.9284,1764
0.0254435,0.9835001,1764
0.026427,0.9467,1764
0.0273737,0.9504,1764
0.0283241,1.0131,1764
0.0293372,1.0102,1764
0.0303474,0.9572,1764
0.0313046,0.9552,1764
0.0322598,0.9417,1764
0.0332015,1.2148,1764
0.0344163,1.0255,1764
0.0354418,1.4606,1764
0.0369024,2.2626,1764
0.039165,1.2137,1764
0.0403787,0.992,1764
0.0413707,0.9195,1764
0.0422902,0.9241,1764
0.0432143,0.9283,1764
0.0441426,0.9988,1764
0.0451414,0.9741001,1764
0.0461155,1.2298,1764
0.0473453,1.1736,1764
0.0485189,1.4962,1764
0.0500151,1.2636,1764
0.0512787,1.0325,1764
0.0523112,1.1361,1764
0.0534473,0.9695,1764
0.0544168,1.0269,1764
0.0554437,1.0071,1764
0.0564508,0.9907,1764
0.0574415,0.9768,1764
0.0584183,1.1717,1764
0.05959,0.9747,1764
0.0605647,0.9944,1764
0.0615591,0.9278,1764
0.0624869,0.9154,1764
0.0634023,1.0374,1764
0.06443969,0.936,1764
0.06537569,0.9358,1764
0.06631149,0.9209,1764
0.06723239,0.9329,1764
0.06816529,0.9179,1764
0.06908319,0.9726,1764
0.07005579,1.0591,1764
0.07111489,0.9981,1764
0.07211299,0.9699,1764
0.07308289,0.9744,1764
0.0740573,0.9582,1764
0.07501549,0.9826,1764
0.07599809,1.0987,1764
0.07709679,0.978,1764
0.07807479,0.9581,1764
0.07903289,1.2886,1764
0.08032149,1.0161,1764
0.08133759,1.0959,1764
0.08243349,0.9839001,1764
0.08341739,0.9815,1764
0.0843989,0.9785,1764
0.0853774,0.9375,1764
0.08631489,0.939,1764
0.08725389,0.9257,1764
0.08817959,0.911,1764
0.08909059,1.0381,1764
