Time (s),Frame Time (ms),Triangle Count
0.0058492,80.4942,1.977065E+07
0.0863434,5.9634,2.007873E+07
0.0923068,2.3171,2.007873E+07
0.0946239,2.3735,2.007873E+07
0.0969974,2.3765,2.007873E+07
0.0993739,2.1154,2.007873E+07
0.1014893,2.2511,2.007873E+07
0.1037404,4.6147,2.011497E+07
0.1083551,5.6549,2.011497E+07
0.11401,5.5053,2.011497E+07
0.1195153,4.8472,2.015121E+07
0.1243625,5.6721,2.007873E+07
0.1300346,5.9531,2.011497E+07
0.1359877,5.7367,2.009685E+07
0.1417244,5.0126,2.013309E+07
0.146737,12.3165,2.013309E+07
0.1590535,4.4583,2.016933E+07
0.1635118,5.2719,2.027805E+07
0.1687837,2.1733,2.027805E+07
0.170957,2.6697,2.027805E+07
0.1736267,5.5919,2.027805E+07
0.1792186,5.9212,2.027805E+07
0.1851398,5.9563,2.027805E+07
0.1910961,5.3702,2.029617E+07
0.1964663,5.6503,2.029617E+07
0.2021166,5.1984,2.025993E+07
0.207315,5.3223,2.025993E+07
0.2126373,5.5279,2.025993E+07
0.2181652,5.1528,2.022369E+07
0.223318,6.8182,2.022369E+07
0.2301362,4.8319,2.018745E+07
0.2349681,5.0247,2.016933E+07
0.2399928,5.6988,2.016933E+07
0.2456916,4.7978,2.016933E+07
0.2504894,5.3403,2.018745E+07
0.2558297,5.6961,2.018745E+07
0.2615258,5.6945,2.018745E+07
0.2672203,4.5472,2.018745E+07
0.2717675,5.0855,2.015121E+07
0.276853,5.8426,2.015121E+07
0.2826956,4.9892,2.015121E+07
0.2876848,5.389,2.015121E+07
0.2930738,5.8955,2.015121E+07
0.2989693,15.8827,2.013309E+07
0.314852,7.9631,2.015121E+07
0.3228151,4.5996,2.009685E+07
0.3274147,2.4182,2.009685E+07
0.3298329,2.9991,2.009685E+07
0.332832,2.62,2.009685E+07
0.335452,2.6501,2.009685E+07
0.3381021,4.0233,2.009685E+07
0.3421254,5.5807,2.009685E+07
0.3477061,5.1946,2.006061E+07
0.3529007,20.1019,2.006061E+07
0.3730026,3.258,2.000625E+07
0.3762606,2.3853,2.000625E+07
0.3786459,2.6351,1.997001E+07
0.381281,3.0128,1.997001E+07
0.3842938,2.4578,1.997001E+07
0.3867516,6.1432,1.997001E+07
0.3928948,5.1162,1.995189E+07
0.398011,4.9874,1.995189E+07
0.4029984,4.8666,1.991565E+07
0.407865,5.4656,1.991565E+07
0.4133306,4.8373,1.991565E+07
0.4181679,5.113,1.995189E+07
0.4232809,5.5314,1.995189E+07
0.4288123,6.0269,1.998813E+07
0.4348392,4.7879,1.995189E+07
0.4396271,5.1037,1.995189E+07
0.4447308,5.3055,1.995189E+07
0.4500363,12.3773,1.995189E+07
0.4624136,3.5866,1.998813E+07
0.4660002,5.7103,2.004249E+07
0.4717105,2.562,2.004249E+07
0.4742725,2.4071,2.004249E+07
0.4766796,5.9022,2.004249E+07
0.4825818,5.4933,2.004249E+07
0.4880751,6.044,2.009685E+07
0.4941191,5.5161,2.006061E+07
0.4996352,5.3057,2.007873E+07
0.5049409,5.665,2.007873E+07
0.5106059,4.7206,2.011497E+07
0.5153266,5.2318,2.007873E+07
0.5205584,5.8454,2.007873E+07
0.5264038,5.8992,2.007873E+07
0.532303,5.0926,2.007873E+07
0.5373956,4.9284,2.011497E+07
0.542324,18.6203,2.009685E+07
0.5609443,2.9766,2.006061E+07
0.5639209,2.4607,2.006061E+07
0.5663816,2.3854,2.006061E+07
0.568767,2.8064,2.006061E+07
0.5715734,2.6659,2.006061E+07
0.5742393,6.0571,2.006061E+07
0.5802964,4.4153,2.006061E+07
0.5847117,5.6233,2.006061E+07
0.590335,5.5229,2.006061E+07
0.5958579,5.5233,2.002437E+07
0.6013812,11.6673,2.002437E+07
0.6130485,3.645,2.002437E+07
0.6166935,5.5953,1.995189E+07
0.6222888,2.5777,1.995189E+07
0.6248665,3.6788,1.995189E+07
0.6285453,4.8687,1.995189E+07
0.633414,5.304,1.995189E+07
0.638718,5.3807,1.995189E+07
0.6440987,5.7184,1.991565E+07
0.6498171,5.95,1.995189E+07
0.6557671,5.6235,1.995189E+07
0.6613906,5.4264,1.995189E+07
0.666817,4.9293,1.995189E+07
0.6717463,5.208,1.995189E+07
0.6769543,5.0487,1.991565E+07
0.682003,5.3416,1.991565E+07
0.6873446,5.6173,1.997001E+07
0.6929619,5.9311,1.997001E+07
0.698893,5.2259,1.993377E+07
0.7041189,4.4904,1.993377E+07
0.7086093,6.0265,1.993377E+07
0.7146358,4.5734,2.000625E+07
0.7192092,6.6556,2.000625E+07
0.7258648,4.9659,2.002437E+07
0.7308307,4.9241,2.002437E+07
0.7357548,5.0802,2.002437E+07
0.740835,14.6175,2.006061E+07
0.7554525,31.2465,1.995189E+07
0.786699,2.6391,1.998813E+07
0.7893381,2.8251,2.002437E+07
0.7921632,2.6795,2.002437E+07
0.7948427,2.323,2.002437E+07
0.7971657,6.0942,2.002437E+07
0.8032599,8.4848,2.002437E+07
0.8117447,2.3006,1.989753E+07
0.8140453,2.3412,1.989753E+07
0.8163865,5.0822,1.989753E+07
0.8214687,5.9221,1.993377E+07
0.8273908,13.6431,1.989753E+07
0.8410339,2.917,1.989753E+07
0.8439509,2.6362,1.989753E+07
0.8465871,2.5433,1.989753E+07
0.8491303,4.9581,1.989753E+07
0.8540884,5.1903,1.989753E+07
0.8592787,14.5737,1.986129E+07
0.8738524,3.054,1.987941E+07
0.8769065,2.3892,1.987941E+07
0.8792956,2.8766,1.987941E+07
0.8821722,3.2081,1.987941E+07
0.8853803,5.4909,1.987941E+07
0.8908712,12.2274,1.987941E+07
0.9030986,21.1345,1.987941E+07
0.9242331,10.0822,1.993377E+07
0.9343153,2.5066,1.989753E+07
0.9368219,2.7088,1.991565E+07
0.9395307,2.6219,1.991565E+07
0.9421526,2.545,1.991565E+07
0.9446976,2.3953,1.991565E+07
0.9470929,13.2034,1.991565E+07
0.9602963,2.4518,1.986129E+07
0.9627481,2.9013,1.986129E+07
0.9656494,3.4102,1.989753E+07
0.9690596,4.826,1.989753E+07
0.9738856,5.3761,1.989753E+07
0.9792617,14.6777,1.989753E+07
0.9939394,2.8693,1.989753E+07
0.9968087,4.3034,1.989753E+07
1.001112,3.0131,1.986129E+07
1.004125,2.6175,1.986129E+07
1.006743,4.7815,1.986129E+07
1.011524,5.322,1.982505E+07
1.016846,13.2063,1.982505E+07
1.030052,2.7459,1.982505E+07
1.032798,2.2859,1.982505E+07
1.035084,2.6843,1.982505E+07
1.037769,4.8755,1.982505E+07
1.042644,5.7982,1.982505E+07
1.048442,4.9321,1.982505E+07
1.053374,14.9953,1.982505E+07
1.06837,14.2572,1.984317E+07
1.082627,9.8406,1.984317E+07
1.092468,2.6633,1.977069E+07
1.095131,2.6235,1.977069E+07
1.097754,2.5275,1.973445E+07
1.100282,2.4218,1.973445E+07
1.102704,6.1692,1.977069E+07
1.108873,8.9142,1.977069E+07
1.117787,2.6096,1.973445E+07
1.120397,2.4029,1.973445E+07
1.1228,3.2048,1.973445E+07
1.126004,5.999,1.977069E+07
1.132003,5.3577,1.977069E+07
1.137361,14.5092,1.977069E+07
1.15187,3.0934,1.973445E+07
1.154964,2.4512,1.973445E+07
1.157415,2.7138,1.973445E+07
1.160129,3.7434,1.969821E+07
1.163872,4.9307,1.969821E+07
1.168803,4.992,1.971633E+07
1.173795,13.0749,1.975257E+07
1.18687,3.3302,1.973445E+07
1.1902,2.6659,1.969821E+07
1.192866,2.5546,1.969821E+07
1.195421,4.9623,1.969821E+07
1.200383,5.3824,1.973445E+07
1.205765,5.0511,1.973445E+07
1.210816,11.0948,1.969821E+07
1.221911,20.3768,1.969821E+07
1.242288,11.6759,1.968009E+07
1.253964,2.5431,1.957137E+07
1.256507,12.0044,1.957137E+07
1.268511,3.2427,1.960761E+07
1.271754,2.517,1.960761E+07
1.274271,2.3618,1.960761E+07
1.276633,3.0023,1.964385E+07
1.279635,11.6504,1.964385E+07
1.291286,3.2876,1.962573E+07
1.294573,2.5491,1.962573E+07
1.297122,2.7814,1.962573E+07
1.299904,2.6583,1.962573E+07
1.302562,9.325001,1.960761E+07
1.311887,8.246099,1.964385E+07
1.320133,2.5219,1.964385E+07
1.322655,2.687,1.964385E+07
1.325342,3.6035,1.964385E+07
1.328945,12.0623,1.966197E+07
1.341008,21.9068,1.966197E+07
1.362914,2.887,1.957137E+07
1.365801,2.6359,1.957137E+07
1.368437,3.0004,1.953513E+07
1.371438,2.3033,1.953513E+07
1.373741,2.4966,1.953513E+07
1.376238,12.6052,1.957137E+07
1.388843,2.8255,1.957137E+07
1.391668,2.8324,1.957137E+07
1.394501,22.161,1.958949E+07
1.416662,3.1989,1.958949E+07
1.419861,2.8284,1.960761E+07
1.422689,2.5951,1.960761E+07
1.425284,2.6024,1.960761E+07
1.427886,2.5133,1.960761E+07
1.4304,13.9639,1.962573E+07
1.444364,2.9238,1.958949E+07
1.447288,2.674,1.958949E+07
1.449962,2.5815,1.958949E+07
1.452543,3.0566,1.958949E+07
1.4556,41.7318,1.958949E+07
1.497332,10.2254,1.958949E+07
1.507557,9.854,1.962573E+07
1.517411,19.0433,1.962573E+07
1.536454,10.1034,1.958949E+07
1.546558,28.9211,1.958949E+07
1.575479,12.1645,1.951701E+07
1.587643,18.9312,1.951701E+07
1.606574,10.6889,1.953513E+07
1.617263,9.9595,1.949889E+07
1.627223,14.84,1.949889E+07
1.642063,28.7403,1.949889E+07
1.670803,10.2222,1.942641E+07
1.681025,10.0988,1.946265E+07
1.691124,19.3319,1.946265E+07
1.710456,20.3633,1.942641E+07
1.730819,22.2407,1.942641E+07
1.75306,10.7206,1.942641E+07
1.763781,10.1698,1.939017E+07
1.77395,18.737,1.940829E+07
1.792687,9.9446,1.937205E+07
1.802632,10.6341,1.937205E+07
1.813266,28.3784,1.937205E+07
1.841644,10.2541,1.939017E+07
1.851898,9.853101,1.939017E+07
1.861752,25.6337,1.940829E+07
1.887385,12.4645,1.933581E+07
1.89985,9.845901,1.931769E+07
1.909696,17.4657,1.931769E+07
1.927161,9.9516,1.929957E+07
1.937113,10.1367,1.929957E+07
1.94725,11.3329,1.931769E+07
1.958583,19.4662,1.931769E+07
1.978049,10.2503,1.931769E+07
1.988299,10.3616,1.928145E+07
1.998661,16.4749,1.922709E+07
2.015136,42.3884,1.922709E+07
2.057524,14.5333,1.928145E+07
2.072057,17.1501,1.924521E+07
2.089207,10.2268,1.920897E+07
2.099434,10.0292,1.920897E+07
2.109463,10.4077,1.920897E+07
2.119871,19.3829,1.920897E+07
2.139254,10.0498,1.915461E+07
2.149304,9.7936,1.917273E+07
2.159097,18.713,1.917273E+07
2.17781,20.2274,1.919085E+07
2.198038,12.6777,1.915461E+07
2.210716,31.4265,1.915461E+07
2.242142,11.5094,1.910025E+07
2.253651,14.4501,1.908213E+07
2.268101,22.8046,1.908213E+07
2.290906,10.9647,1.913649E+07
2.301871,9.861899,1.913649E+07
2.311733,10.1822,1.913649E+07
2.321915,16.3876,1.906401E+07
2.338302,19.3207,1.910025E+07
2.357623,12.5457,1.910025E+07
2.370169,16.2115,1.911837E+07
2.38638,9.8011,1.908213E+07
2.396181,9.9264,1.908213E+07
2.406108,11.0237,1.908213E+07
2.417131,9.3751,1.908213E+07
2.426507,9.6204,1.915461E+07
2.436127,9.5083,1.917273E+07
2.445635,9.7987,1.913649E+07
2.455434,9.4625,1.910025E+07
2.464897,9.7872,1.910025E+07
2.474684,11.2186,1.908213E+07
2.485902,9.838401,1.904589E+07
2.495741,19.2466,1.908213E+07
2.514987,11.7307,1.904589E+07
2.526718,9.6325,1.908213E+07
2.53635,9.459,1.906401E+07
2.54581,9.4626,1.908213E+07
2.555272,9.459599,1.908213E+07
2.564732,9.6407,1.908213E+07
2.574372,9.7428,1.911837E+07
2.584115,20.2267,1.911837E+07
2.604342,26.4072,1.915461E+07
2.630749,10.3233,1.915461E+07
2.641072,9.696301,1.915461E+07
2.650769,19.2582,1.915461E+07
2.670027,12.3187,1.911837E+07
2.682345,9.726501,1.906401E+07
2.692072,9.506201,1.902777E+07
2.701578,9.8041,1.899153E+07
2.711382,9.3524,1.897341E+07
2.720735,9.9078,1.897341E+07
2.730642,9.5105,1.893717E+07
2.740153,9.3508,1.893717E+07
2.749504,9.896099,1.897341E+07
2.7594,9.6656,1.897341E+07
2.769065,10.1087,1.897341E+07
2.779174,9.338799,1.897341E+07
2.788513,9.4926,1.897341E+07
2.798005,10.0408,1.900965E+07
2.808046,19.4296,1.899153E+07
2.827476,11.8157,1.899153E+07
2.839292,9.5038,1.902777E+07
2.848795,9.646501,1.899153E+07
2.858442,12.6392,1.899153E+07
2.871081,16.7015,1.895529E+07
2.887783,9.6842,1.891905E+07
2.897467,9.6991,1.893717E+07
2.907166,9.892099,1.897341E+07
2.917058,9.9353,1.897341E+07
2.926993,9.6333,1.893717E+07
2.936626,9.3507,1.891905E+07
2.945977,9.6593,1.891905E+07
2.955637,10.0452,1.891905E+07
2.965682,19.5163,1.891905E+07
2.985198,12.0401,1.891905E+07
2.997238,9.1924,1.895529E+07
3.006431,9.5752,1.891905E+07
3.016006,9.4581,1.895529E+07
3.025464,9.6494,1.882845E+07
3.035113,9.246099,1.882845E+07
3.044359,9.8408,1.886469E+07
3.0542,9.6994,1.890093E+07
3.0639,9.6573,1.891905E+07
3.073557,9.661699,1.891905E+07
3.083219,9.6878,1.886469E+07
3.092906,9.443501,1.886469E+07
3.10235,19.2546,1.886469E+07
3.121605,19.2804,1.884657E+07
3.140885,12.0582,1.875597E+07
3.152943,9.4798,1.873785E+07
3.162423,9.4654,1.873785E+07
3.171889,9.459701,1.870161E+07
3.181348,9.597799,1.871973E+07
3.190946,9.3154,1.871973E+07
3.200262,9.4931,1.868349E+07
3.209755,9.696,1.864725E+07
3.219451,9.594899,1.864725E+07
3.229046,9.6407,1.864725E+07
3.238686,10.408,1.864725E+07
3.249094,10.1103,1.861101E+07
3.259205,9.4944,1.857477E+07
3.268699,9.915401,1.861101E+07
3.278614,19.1253,1.861101E+07
3.29774,13.6607,1.866537E+07
